Tipo,x,y
dengue,-74.86,-5.99
dengue,-74.89,-5.92
dengue,-74.72,-6.05
dengue,-74.97,-6.04
dengue,-75.03,-6.04
dengue,-74.87,-6.07
dengue,-74.81,-6.02
dengue,-74.85,-5.98
dengue,-74.77,-5.97
dengue,-74.84,-5.92
dengue,-74.84,-5.96
dengue,-74.75,-5.93
dengue,-75.05,-6.36
dengue,-74.82,-6.14
dengue,-74.86,-6.06
dengue,-75.26,-6.92
dengue,-75.16,-6.91
dengue,-75.21,-6.86
dengue,-75.16,-6.85
dengue,-75.09,-6.85
dengue,-75.00,-6.80
dengue,-71.91,-11.80
dengue,-71.65,-11.73
dengue,-71.82,-11.64
dengue,-70.59,-12.98
dengue,-70.52,-13.02
dengue,-70.53,-12.99
dengue,-70.57,-13.01
dengue,-70.59,-12.92
dengue,-70.65,-13.01
dengue,-70.43,-13.03
dengue,-70.41,-13.10
dengue,-70.60,-12.75
dengue,-70.52,-12.69
dengue,-70.54,-12.83
dengue,-70.52,-12.74
dengue,-70.48,-12.68
dengue,-70.50,-12.75
dengue,-70.40,-12.69
dengue,-70.47,-12.72
dengue,-70.39,-12.62
dengue,-70.47,-12.64
dengue,-70.12,-12.62
dengue,-70.09,-12.60
dengue,-70.19,-12.59
dengue,-70.20,-12.58
dengue,-70.31,-12.62
dengue,-71.36,-12.84
dengue,-71.34,-12.67
dengue,-71.35,-12.75
dengue,-69.55,-11.22
dengue,-69.73,-10.97
dengue,-69.57,-11.04
dengue,-69.58,-10.94
dengue,-69.71,-11.62
dengue,-69.51,-11.44
dengue,-69.49,-11.41
dengue,-69.46,-11.32
dengue,-69.61,-11.33
dengue,-69.54,-11.40
dengue,-69.56,-11.36
dengue,-69.52,-11.31
dengue,-69.23,-11.66
dengue,-69.20,-11.70
dengue,-69.14,-11.87
dengue,-69.09,-11.90
dengue,-69.01,-11.89
dengue,-69.14,-11.87
dengue,-69.12,-11.84
dengue,-69.19,-11.78
dengue,-69.17,-11.72
dengue,-69.32,-11.45
dengue,-69.27,-11.46
dengue,-69.31,-11.45
dengue,-70.11,-12.91
dengue,-70.25,-12.92
dengue,-69.95,-12.90
dengue,-70.00,-12.89
dengue,-70.20,-12.91
dengue,-70.14,-12.91
dengue,-70.30,-12.93
dengue,-70.04,-12.80
dengue,-70.04,-12.88
dengue,-69.99,-13.01
dengue,-70.02,-12.89
dengue,-69.95,-12.77
dengue,-70.25,-13.11
dengue,-69.95,-12.77
dengue,-70.35,-13.01
dengue,-70.37,-13.10
dengue,-70.39,-13.09
dengue,-70.33,-13.08
dengue,-70.36,-13.08
dengue,-70.38,-13.12
dengue,-70.37,-13.09
dengue,-69.61,-12.79
dengue,-69.66,-12.82
dengue,-69.56,-12.67
dengue,-69.55,-12.75
dengue,-69.80,-12.76
dengue,-69.52,-12.73
dengue,-69.74,-12.72
dengue,-69.59,-12.72
dengue,-69.67,-12.72
dengue,-69.67,-12.71
dengue,-69.64,-12.70
dengue,-69.61,-12.68
dengue,-69.96,-12.65
dengue,-70.03,-12.59
dengue,-69.54,-12.60
dengue,-69.41,-12.16
dengue,-69.07,-12.57
dengue,-69.16,-12.53
dengue,-69.08,-12.53
dengue,-69.21,-12.49
dengue,-69.26,-12.46
dengue,-69.15,-12.50
dengue,-69.16,-12.50
dengue,-68.80,-12.41
dengue,-69.01,-12.43
dengue,-69.14,-12.38
dengue,-69.16,-12.34
dengue,-69.24,-12.34
dengue,-69.15,-12.25
dengue,-69.13,-12.21
dengue,-68.93,-12.16
dengue,-69.16,-12.45
dengue,-69.14,-12.51
dengue,-69.12,-12.12
dengue,-69.30,-12.13
dengue,-69.26,-12.37
dengue,-69.39,-12.06
dengue,-69.13,-12.03
dengue,-69.13,-11.97
dengue,-69.24,-11.98
dengue,-69.13,-12.01
dengue,-69.07,-12.01
dengue,-68.99,-11.94
dengue,-69.12,-11.93
dengue,-69.25,-11.90
dengue,-69.43,-12.83
dengue,-69.41,-12.86
dengue,-69.50,-12.93
dengue,-69.43,-12.67
dengue,-69.46,-12.75
dengue,-69.45,-12.70
dengue,-69.40,-12.69
dengue,-69.48,-12.76
dengue,-69.31,-12.67
dengue,-69.30,-12.82
dengue,-69.23,-12.67
dengue,-69.12,-12.67
dengue,-69.33,-12.72
dengue,-69.16,-12.66
dengue,-69.18,-12.66
dengue,-69.23,-12.73
dengue,-69.36,-12.85
dengue,-69.39,-12.58
dengue,-69.37,-12.55
dengue,-69.42,-12.52
dengue,-69.26,-12.63
dengue,-69.05,-12.61
dengue,-69.27,-12.57
dengue,-69.32,-12.57
dengue,-69.18,-12.59
dengue,-69.33,-12.59
dengue,-69.19,-12.63
dengue,-69.29,-12.61
dengue,-69.25,-12.61
dengue,-69.36,-12.64
dengue,-69.36,-12.51
dengue,-69.18,-12.64
dengue,-69.21,-12.60
dengue,-69.29,-12.59
dengue,-69.24,-12.58
dengue,-69.23,-12.58
dengue,-69.21,-12.56
dengue,-69.19,-12.54
dengue,-69.17,-12.54
dengue,-69.21,-12.53
dengue,-69.18,-12.49
dengue,-68.93,-12.54
dengue,-68.78,-12.51
dengue,-68.66,-12.50
dengue,-70.37,-11.72
dengue,-75.33,-10.66
dengue,-75.37,-10.76
dengue,-75.31,-10.59
dengue,-75.40,-10.57
dengue,-75.33,-10.82
dengue,-75.33,-10.80
dengue,-75.41,-10.16
dengue,-75.18,-10.23
dengue,-75.10,-10.34
dengue,-75.15,-10.18
dengue,-75.36,-10.13
dengue,-75.27,-10.12
dengue,-75.25,-10.09
dengue,-75.31,-10.10
dengue,-75.32,-10.03
dengue,-75.31,-9.94
dengue,-75.33,-9.98
dengue,-75.35,-9.93
dengue,-75.70,-10.16
dengue,-75.61,-10.03
dengue,-75.55,-10.07
dengue,-75.55,-10.06
dengue,-75.50,-9.98
dengue,-75.55,-10.06
dengue,-74.96,-10.39
dengue,-74.84,-10.45
dengue,-75.00,-10.60
dengue,-74.84,-10.45
dengue,-74.90,-10.45
dengue,-74.93,-10.47
dengue,-74.34,-10.69
dengue,-74.76,-10.35
dengue,-74.74,-10.37
dengue,-74.82,-10.38
dengue,-74.68,-10.37
dengue,-75.03,-10.08
dengue,-74.99,-10.34
dengue,-74.94,-10.30
dengue,-74.77,-10.35
dengue,-74.88,-10.34
dengue,-74.82,-10.38
dengue,-74.94,-10.22
dengue,-74.87,-10.20
dengue,-75.03,-10.07
dengue,-74.98,-10.01
dengue,-75.29,-10.83
dengue,-75.29,-10.84
dengue,-75.12,-10.66
dengue,-75.27,-10.74
dengue,-75.29,-10.84
dengue,-75.28,-10.83
dengue,-75.19,-10.70
dengue,-75.22,-10.75
dengue,-75.04,-10.50
dengue,-79.94,-4.73
dengue,-79.94,-4.73
dengue,-80.00,-4.62
dengue,-79.97,-4.63
dengue,-80.06,-4.61
dengue,-80.01,-4.64
dengue,-79.96,-4.63
dengue,-80.01,-4.63
dengue,-79.90,-4.66
dengue,-79.94,-4.61
dengue,-79.99,-4.64
dengue,-79.95,-4.64
dengue,-79.95,-4.63
dengue,-79.96,-4.63
dengue,-79.94,-4.64
dengue,-80.01,-4.63
dengue,-80.07,-4.60
dengue,-80.06,-4.63
dengue,-80.18,-4.58
dengue,-80.08,-4.55
dengue,-79.96,-4.54
dengue,-80.06,-4.52
dengue,-80.00,-4.51
dengue,-79.95,-4.45
dengue,-79.97,-4.43
dengue,-79.93,-4.43
dengue,-79.94,-4.40
dengue,-79.97,-4.39
dengue,-79.97,-5.27
dengue,-79.93,-5.33
dengue,-79.92,-5.33
dengue,-79.92,-5.31
dengue,-79.93,-5.31
dengue,-79.94,-5.29
dengue,-79.95,-5.21
dengue,-79.99,-5.24
dengue,-79.98,-5.24
dengue,-79.95,-5.22
dengue,-79.94,-5.24
dengue,-79.94,-5.23
dengue,-80.00,-5.23
dengue,-80.00,-5.22
dengue,-79.93,-5.20
dengue,-79.90,-5.19
dengue,-80.23,-5.27
dengue,-80.27,-5.29
dengue,-80.30,-5.28
dengue,-80.20,-5.23
dengue,-80.22,-5.23
dengue,-80.29,-5.23
dengue,-80.22,-5.01
dengue,-80.22,-5.00
dengue,-80.19,-4.99
dengue,-80.19,-4.99
dengue,-80.27,-5.08
dengue,-80.25,-5.16
dengue,-80.29,-5.18
dengue,-80.19,-5.17
dengue,-80.21,-5.16
dengue,-80.20,-5.09
dengue,-80.24,-5.09
dengue,-80.26,-5.15
dengue,-80.28,-5.15
dengue,-80.35,-5.14
dengue,-80.31,-5.14
dengue,-80.29,-5.14
dengue,-80.33,-5.14
dengue,-80.33,-5.14
dengue,-80.20,-5.12
dengue,-80.18,-5.12
dengue,-80.19,-5.03
dengue,-80.24,-5.07
dengue,-80.23,-5.06
dengue,-80.19,-5.06
dengue,-80.21,-5.05
dengue,-80.20,-5.13
dengue,-80.25,-5.13
dengue,-80.20,-5.01
dengue,-80.25,-5.07
dengue,-80.25,-5.10
dengue,-80.18,-5.18
dengue,-80.25,-5.12
dengue,-80.28,-5.09
dengue,-80.24,-5.11
dengue,-80.19,-4.99
dengue,-80.26,-5.17
dengue,-80.10,-5.08
dengue,-80.16,-4.96
dengue,-80.18,-5.16
dengue,-80.06,-5.11
dengue,-80.16,-5.09
dengue,-80.08,-5.08
dengue,-80.11,-5.07
dengue,-80.14,-5.16
dengue,-80.16,-5.10
dengue,-80.06,-5.10
dengue,-80.16,-5.10
dengue,-80.05,-5.10
dengue,-80.04,-5.10
dengue,-80.11,-5.10
dengue,-80.17,-5.09
dengue,-80.17,-5.09
dengue,-80.11,-5.15
dengue,-80.17,-5.15
dengue,-80.15,-5.15
dengue,-80.10,-5.14
dengue,-80.16,-5.14
dengue,-80.16,-5.13
dengue,-80.08,-5.12
dengue,-80.14,-5.12
dengue,-80.17,-5.10
dengue,-80.12,-5.09
dengue,-80.09,-5.12
dengue,-80.03,-5.03
dengue,-80.06,-5.09
dengue,-80.01,-5.07
dengue,-80.16,-5.07
dengue,-80.10,-5.06
dengue,-80.14,-5.06
dengue,-80.14,-5.05
dengue,-80.10,-5.05
dengue,-80.16,-5.05
dengue,-80.09,-5.04
dengue,-80.06,-5.02
dengue,-80.03,-5.03
dengue,-80.15,-5.02
dengue,-80.05,-5.02
dengue,-80.16,-5.01
dengue,-80.13,-5.00
dengue,-80.11,-5.00
dengue,-80.17,-4.99
dengue,-80.15,-5.15
dengue,-80.14,-5.16
dengue,-80.15,-5.06
dengue,-80.12,-4.94
dengue,-80.03,-5.08
dengue,-80.03,-5.07
dengue,-80.02,-5.06
dengue,-80.00,-5.06
dengue,-80.16,-5.09
dengue,-80.16,-5.09
dengue,-80.16,-5.03
dengue,-80.08,-5.05
dengue,-80.07,-5.12
dengue,-80.17,-5.10
dengue,-80.04,-5.03
dengue,-80.16,-5.10
dengue,-80.14,-5.16
dengue,-80.13,-5.17
dengue,-80.11,-5.00
dengue,-80.18,-5.16
dengue,-80.02,-5.37
dengue,-79.99,-5.47
dengue,-80.05,-5.36
dengue,-80.06,-5.34
dengue,-80.13,-5.20
dengue,-80.11,-5.20
dengue,-80.11,-5.19
dengue,-80.11,-5.25
dengue,-80.09,-5.21
dengue,-80.11,-5.21
dengue,-80.12,-5.23
dengue,-80.06,-5.23
dengue,-80.09,-5.24
dengue,-80.14,-5.25
dengue,-80.13,-5.19
dengue,-80.10,-5.19
dengue,-80.09,-5.17
dengue,-79.96,-5.17
dengue,-79.96,-5.20
dengue,-79.95,-5.16
dengue,-80.08,-5.17
dengue,-80.06,-5.17
dengue,-80.09,-5.16
dengue,-79.98,-5.21
dengue,-79.97,-5.19
dengue,-80.01,-5.21
dengue,-80.01,-5.20
dengue,-79.96,-5.19
dengue,-79.94,-5.19
dengue,-79.98,-5.18
dengue,-79.94,-5.18
dengue,-79.94,-5.15
dengue,-79.81,-5.40
dengue,-79.84,-5.32
dengue,-79.78,-5.43
dengue,-79.84,-5.35
dengue,-79.85,-5.34
dengue,-79.83,-5.34
dengue,-79.86,-5.34
dengue,-79.87,-5.34
dengue,-79.87,-5.32
dengue,-79.82,-5.31
dengue,-79.82,-5.38
dengue,-79.80,-5.41
dengue,-79.71,-5.49
dengue,-79.73,-5.48
dengue,-79.82,-5.33
dengue,-79.88,-5.34
dengue,-79.86,-5.32
dengue,-79.76,-5.31
dengue,-79.80,-5.32
dengue,-79.75,-5.31
dengue,-79.71,-5.32
dengue,-79.69,-5.33
dengue,-79.79,-5.32
dengue,-79.74,-5.31
dengue,-79.72,-5.31
dengue,-79.70,-5.29
dengue,-79.73,-5.31
dengue,-79.73,-5.31
dengue,-79.72,-5.33
dengue,-79.74,-5.33
dengue,-79.70,-5.30
dengue,-79.68,-5.29
dengue,-79.72,-5.34
dengue,-79.73,-5.22
dengue,-79.75,-5.24
dengue,-79.86,-5.09
dengue,-79.85,-5.13
dengue,-79.91,-5.15
dengue,-79.88,-5.10
dengue,-79.89,-5.18
dengue,-79.90,-5.18
dengue,-81.11,-4.92
dengue,-81.06,-5.01
dengue,-81.02,-4.93
dengue,-81.06,-5.00
dengue,-81.06,-5.01
dengue,-81.12,-4.92
dengue,-81.10,-4.91
dengue,-81.06,-4.91
dengue,-81.05,-4.90
dengue,-80.86,-4.92
dengue,-80.88,-4.92
dengue,-80.88,-4.92
dengue,-80.88,-4.91
dengue,-80.88,-4.92
dengue,-80.92,-4.92
dengue,-80.96,-4.91
dengue,-80.99,-4.92
dengue,-80.92,-4.92
dengue,-81.03,-5.33
dengue,-81.10,-5.09
dengue,-81.11,-5.09
dengue,-81.17,-5.13
dengue,-81.10,-5.09
dengue,-80.75,-5.29
dengue,-80.68,-5.27
dengue,-80.64,-5.26
dengue,-80.68,-5.26
dengue,-80.67,-5.26
dengue,-80.28,-5.37
dengue,-80.67,-5.27
dengue,-80.69,-5.30
dengue,-80.70,-5.30
dengue,-80.18,-5.68
dengue,-80.18,-5.68
dengue,-80.21,-5.61
dengue,-80.39,-5.56
dengue,-80.24,-5.55
dengue,-80.19,-5.55
dengue,-80.25,-5.43
dengue,-80.25,-5.48
dengue,-80.37,-5.41
dengue,-80.73,-5.31
dengue,-80.65,-5.31
dengue,-80.69,-5.31
dengue,-80.69,-5.31
dengue,-80.68,-5.30
dengue,-80.69,-5.29
dengue,-80.65,-5.29
dengue,-80.62,-5.29
dengue,-80.67,-5.29
dengue,-80.75,-5.29
dengue,-80.72,-5.28
dengue,-80.72,-5.28
dengue,-80.69,-5.28
dengue,-80.61,-5.28
dengue,-80.74,-5.28
dengue,-80.71,-5.28
dengue,-80.65,-5.28
dengue,-80.68,-5.27
dengue,-80.63,-5.27
dengue,-80.67,-5.27
dengue,-80.70,-5.27
dengue,-80.74,-5.27
dengue,-80.68,-5.27
dengue,-80.68,-5.28
dengue,-80.68,-5.27
dengue,-80.67,-5.27
dengue,-80.61,-5.29
dengue,-80.66,-5.31
dengue,-80.28,-5.56
dengue,-80.67,-5.27
dengue,-80.62,-5.28
dengue,-80.67,-5.26
dengue,-80.68,-5.26
dengue,-80.68,-5.31
dengue,-80.64,-5.28
dengue,-80.62,-5.31
dengue,-80.22,-5.47
dengue,-80.39,-5.62
dengue,-80.13,-5.51
dengue,-80.10,-5.73
dengue,-80.12,-5.58
dengue,-80.06,-5.58
dengue,-80.15,-5.47
dengue,-80.18,-5.49
dengue,-80.11,-5.75
dengue,-80.63,-5.25
dengue,-80.65,-5.25
dengue,-80.69,-5.25
dengue,-80.67,-5.25
dengue,-80.74,-5.25
dengue,-80.66,-5.26
dengue,-80.65,-5.25
dengue,-80.65,-5.22
dengue,-80.70,-5.26
dengue,-80.67,-5.25
dengue,-80.68,-5.25
dengue,-80.73,-5.25
dengue,-80.66,-5.24
dengue,-80.62,-5.25
dengue,-80.64,-5.24
dengue,-80.65,-5.22
dengue,-80.62,-5.25
dengue,-80.61,-5.40
dengue,-80.66,-5.32
dengue,-80.61,-5.37
dengue,-80.61,-5.37
dengue,-80.66,-5.32
dengue,-80.66,-5.32
dengue,-80.68,-5.32
dengue,-80.66,-5.32
dengue,-80.61,-5.38
dengue,-80.61,-5.38
dengue,-80.67,-5.36
dengue,-80.65,-5.36
dengue,-80.68,-5.36
dengue,-80.67,-5.36
dengue,-80.61,-5.41
dengue,-80.66,-5.32
dengue,-80.61,-5.39
dengue,-80.65,-5.39
dengue,-80.63,-5.39
dengue,-80.66,-5.35
dengue,-80.66,-5.35
dengue,-80.66,-5.34
dengue,-80.66,-5.34
dengue,-80.61,-5.31
dengue,-80.67,-5.33
dengue,-80.67,-5.33
dengue,-80.61,-5.33
dengue,-80.61,-5.36
dengue,-80.68,-5.32
dengue,-80.61,-5.37
dengue,-80.66,-5.32
dengue,-80.61,-5.35
dengue,-80.61,-5.33
dengue,-80.61,-5.35
dengue,-80.60,-5.35
dengue,-80.58,-5.44
dengue,-80.65,-5.41
dengue,-80.65,-5.42
dengue,-80.61,-5.46
dengue,-80.61,-5.44
dengue,-80.61,-5.43
dengue,-80.61,-5.42
dengue,-80.61,-5.42
dengue,-80.68,-5.41
dengue,-80.68,-5.41
dengue,-80.64,-5.44
dengue,-80.79,-5.33
dengue,-80.78,-5.32
dengue,-80.75,-5.31
dengue,-80.75,-5.32
dengue,-80.78,-5.31
dengue,-80.75,-5.33
dengue,-80.72,-5.34
dengue,-80.71,-5.31
dengue,-80.71,-5.34
dengue,-80.75,-5.33
dengue,-80.71,-5.34
dengue,-80.70,-5.34
dengue,-80.71,-5.35
dengue,-80.74,-5.33
dengue,-80.73,-5.33
dengue,-80.73,-5.32
dengue,-80.72,-5.31
dengue,-80.71,-5.32
dengue,-80.72,-5.32
dengue,-80.72,-5.33
dengue,-80.71,-5.33
dengue,-80.71,-5.32
dengue,-80.70,-5.34
dengue,-80.72,-5.36
dengue,-80.72,-5.36
dengue,-80.72,-5.35
dengue,-80.70,-5.33
dengue,-80.70,-5.34
dengue,-80.70,-5.38
dengue,-80.70,-5.36
dengue,-80.73,-5.35
dengue,-80.72,-5.34
dengue,-80.76,-5.37
dengue,-80.75,-5.40
dengue,-80.78,-5.36
dengue,-80.76,-5.36
dengue,-80.75,-5.35
dengue,-80.79,-5.40
dengue,-80.78,-5.35
dengue,-80.78,-5.37
dengue,-80.77,-5.38
dengue,-80.76,-5.38
dengue,-80.76,-5.39
dengue,-80.74,-5.40
dengue,-80.70,-5.40
dengue,-80.75,-5.41
dengue,-80.74,-5.40
dengue,-80.72,-5.39
dengue,-80.74,-5.36
dengue,-80.74,-5.36
dengue,-80.73,-5.41
dengue,-80.70,-5.41
dengue,-80.74,-5.39
dengue,-80.74,-5.39
dengue,-80.73,-5.36
dengue,-80.71,-5.40
dengue,-80.75,-5.40
dengue,-80.73,-5.37
dengue,-80.73,-5.38
dengue,-80.70,-5.41
dengue,-80.71,-5.41
dengue,-80.71,-5.38
dengue,-80.69,-5.39
dengue,-80.70,-5.38
dengue,-80.74,-5.37
dengue,-80.73,-5.40
dengue,-80.70,-5.40
dengue,-80.29,-4.77
dengue,-80.27,-4.72
dengue,-80.31,-4.70
dengue,-80.30,-4.80
dengue,-80.28,-4.73
dengue,-80.30,-4.76
dengue,-80.24,-4.69
dengue,-80.33,-4.75
dengue,-80.31,-4.74
dengue,-80.27,-4.73
dengue,-80.31,-4.74
dengue,-80.27,-4.73
dengue,-80.37,-4.72
dengue,-80.34,-4.79
dengue,-80.13,-4.73
dengue,-80.13,-4.72
dengue,-80.08,-4.71
dengue,-80.12,-4.71
dengue,-80.03,-4.71
dengue,-80.15,-4.72
dengue,-80.29,-4.61
dengue,-80.30,-4.69
dengue,-80.23,-4.69
dengue,-80.35,-4.66
dengue,-80.26,-4.68
dengue,-80.25,-4.66
dengue,-80.24,-4.66
dengue,-80.20,-4.66
dengue,-80.15,-4.69
dengue,-80.07,-4.69
dengue,-80.08,-4.68
dengue,-80.07,-4.69
dengue,-80.64,-5.20
dengue,-80.64,-5.21
dengue,-80.63,-5.21
dengue,-80.64,-5.20
dengue,-80.63,-5.20
dengue,-80.64,-5.21
dengue,-80.67,-5.04
dengue,-80.67,-5.06
dengue,-80.63,-5.20
dengue,-80.63,-5.08
dengue,-80.66,-5.10
dengue,-80.64,-5.11
dengue,-80.63,-5.18
dengue,-80.63,-5.18
dengue,-80.63,-5.17
dengue,-80.62,-5.07
dengue,-80.62,-5.17
dengue,-80.63,-5.16
dengue,-80.63,-5.17
dengue,-80.62,-5.16
dengue,-80.63,-5.09
dengue,-80.62,-5.15
dengue,-80.63,-5.14
dengue,-80.64,-5.13
dengue,-80.63,-5.03
dengue,-80.65,-5.03
dengue,-80.63,-5.03
dengue,-80.63,-5.06
dengue,-80.66,-5.05
dengue,-80.69,-5.04
dengue,-80.66,-5.02
dengue,-80.68,-5.02
dengue,-80.62,-5.01
dengue,-80.69,-5.08
dengue,-80.70,-5.03
dengue,-80.67,-5.04
dengue,-80.64,-5.20
dengue,-80.63,-5.18
dengue,-80.64,-5.19
dengue,-80.65,-5.20
dengue,-80.63,-5.20
dengue,-80.65,-5.18
dengue,-80.63,-5.17
dengue,-80.64,-5.16
dengue,-80.64,-5.20
dengue,-80.64,-5.21
dengue,-80.64,-5.21
dengue,-80.64,-5.21
dengue,-80.65,-5.21
dengue,-80.64,-5.20
dengue,-80.65,-5.19
dengue,-80.66,-5.18
dengue,-80.66,-5.17
dengue,-80.65,-5.16
dengue,-80.66,-5.16
dengue,-80.66,-5.15
dengue,-80.63,-5.17
dengue,-80.68,-5.08
dengue,-80.71,-5.11
dengue,-80.70,-5.06
dengue,-80.67,-5.02
dengue,-80.71,-5.10
dengue,-80.64,-5.21
dengue,-80.63,-5.21
dengue,-80.63,-5.17
dengue,-80.65,-5.17
dengue,-80.64,-5.19
dengue,-80.65,-5.17
dengue,-80.63,-5.20
dengue,-80.63,-5.19
dengue,-80.64,-5.19
dengue,-80.65,-5.19
dengue,-80.63,-5.21
dengue,-80.63,-5.20
dengue,-80.64,-5.19
dengue,-80.66,-5.18
dengue,-80.64,-5.21
dengue,-80.64,-5.18
dengue,-80.64,-5.21
dengue,-80.63,-5.17
dengue,-80.64,-5.20
dengue,-80.64,-5.20
dengue,-80.65,-5.17
dengue,-80.66,-5.17
dengue,-80.65,-5.19
dengue,-80.64,-5.21
dengue,-80.64,-5.18
dengue,-80.65,-5.20
dengue,-80.63,-5.18
dengue,-80.63,-5.19
dengue,-80.64,-5.21
dengue,-80.64,-5.20
dengue,-80.64,-5.20
dengue,-80.64,-5.18
dengue,-80.65,-5.16
dengue,-80.67,-5.03
dengue,-80.63,-5.11
dengue,-80.64,-5.07
dengue,-80.63,-5.16
dengue,-80.63,-5.20
dengue,-80.67,-5.03
dengue,-80.66,-5.07
dengue,-80.71,-5.10
dengue,-80.26,-4.98
dengue,-80.25,-5.03
dengue,-80.31,-5.01
dengue,-80.32,-4.99
dengue,-80.18,-4.98
dengue,-80.34,-4.98
dengue,-80.33,-4.98
dengue,-80.24,-4.98
dengue,-80.44,-4.96
dengue,-80.42,-4.98
dengue,-80.54,-4.97
dengue,-80.20,-4.97
dengue,-80.26,-4.97
dengue,-80.41,-4.99
dengue,-80.60,-4.97
dengue,-80.35,-4.95
dengue,-80.52,-4.95
dengue,-80.55,-4.95
dengue,-80.25,-4.95
dengue,-80.45,-4.95
dengue,-80.25,-4.95
dengue,-80.24,-4.77
dengue,-80.27,-4.77
dengue,-80.24,-4.77
dengue,-80.24,-4.76
dengue,-80.19,-4.72
dengue,-80.57,-4.96
dengue,-80.57,-4.96
dengue,-80.28,-4.96
dengue,-80.24,-4.96
dengue,-80.54,-4.96
dengue,-80.53,-4.96
dengue,-80.31,-4.97
dengue,-80.35,-4.87
dengue,-80.22,-4.85
dengue,-80.22,-4.85
dengue,-80.29,-4.83
dengue,-80.20,-4.83
dengue,-80.34,-4.83
dengue,-80.42,-4.83
dengue,-80.40,-5.15
dengue,-80.39,-5.15
dengue,-80.34,-4.84
dengue,-80.23,-4.84
dengue,-80.28,-5.03
dengue,-80.27,-5.05
dengue,-80.25,-5.04
dengue,-80.26,-5.03
dengue,-80.28,-5.03
dengue,-80.29,-5.07
dengue,-80.54,-4.95
dengue,-80.35,-4.95
dengue,-80.28,-4.95
dengue,-80.26,-4.94
dengue,-80.36,-4.95
dengue,-80.38,-4.94
dengue,-80.30,-4.94
dengue,-80.53,-4.94
dengue,-80.24,-4.94
dengue,-80.45,-4.91
dengue,-80.39,-4.94
dengue,-80.49,-4.94
dengue,-80.27,-4.83
dengue,-80.52,-4.94
dengue,-80.57,-4.94
dengue,-80.34,-4.94
dengue,-80.33,-4.93
dengue,-80.35,-4.93
dengue,-80.22,-4.93
dengue,-80.25,-4.93
dengue,-80.28,-4.93
dengue,-80.35,-4.93
dengue,-80.48,-4.93
dengue,-80.46,-4.90
dengue,-80.53,-4.93
dengue,-80.34,-4.93
dengue,-80.41,-4.93
dengue,-80.34,-4.93
dengue,-80.47,-4.92
dengue,-80.52,-4.92
dengue,-80.31,-4.92
dengue,-80.34,-4.92
dengue,-80.50,-4.92
dengue,-80.20,-4.92
dengue,-80.27,-4.92
dengue,-80.22,-4.92
dengue,-80.55,-4.92
dengue,-80.49,-4.91
dengue,-80.38,-4.91
dengue,-80.44,-4.88
dengue,-80.21,-4.91
dengue,-80.19,-4.91
dengue,-80.43,-4.91
dengue,-80.39,-4.91
dengue,-80.37,-4.92
dengue,-80.21,-4.91
dengue,-80.35,-4.91
dengue,-80.24,-4.91
dengue,-80.43,-4.91
dengue,-80.51,-4.88
dengue,-80.35,-4.90
dengue,-80.42,-4.90
dengue,-80.31,-4.90
dengue,-80.30,-4.89
dengue,-80.39,-4.90
dengue,-80.55,-4.90
dengue,-80.35,-4.90
dengue,-80.46,-4.89
dengue,-80.30,-4.89
dengue,-80.29,-4.90
dengue,-80.24,-4.89
dengue,-80.41,-4.89
dengue,-80.34,-4.89
dengue,-80.21,-4.89
dengue,-80.45,-4.83
dengue,-80.29,-4.89
dengue,-80.40,-4.89
dengue,-80.43,-4.89
dengue,-80.38,-4.89
dengue,-80.30,-4.89
dengue,-80.37,-4.88
dengue,-80.44,-4.88
dengue,-80.40,-4.88
dengue,-80.44,-4.88
dengue,-80.43,-4.88
dengue,-80.42,-4.88
dengue,-80.20,-4.88
dengue,-80.27,-4.90
dengue,-80.46,-4.88
dengue,-80.43,-4.85
dengue,-80.45,-4.88
dengue,-80.34,-4.88
dengue,-80.45,-4.87
dengue,-80.40,-4.87
dengue,-80.35,-4.87
dengue,-80.30,-4.87
dengue,-80.55,-4.87
dengue,-80.41,-4.87
dengue,-80.55,-4.88
dengue,-80.55,-4.87
dengue,-80.36,-4.81
dengue,-80.38,-4.80
dengue,-80.19,-4.73
dengue,-80.19,-4.73
dengue,-80.27,-4.74
dengue,-80.29,-4.86
dengue,-80.41,-4.86
dengue,-80.29,-4.85
dengue,-80.27,-4.84
dengue,-80.24,-4.84
dengue,-80.26,-4.84
dengue,-80.49,-4.84
dengue,-80.29,-4.82
dengue,-80.28,-4.83
dengue,-80.28,-4.83
dengue,-80.32,-4.84
dengue,-80.40,-4.83
dengue,-80.22,-4.83
dengue,-80.41,-4.82
dengue,-80.24,-4.82
dengue,-80.35,-4.93
dengue,-80.24,-4.81
dengue,-80.22,-4.80
dengue,-80.22,-4.85
dengue,-80.18,-4.85
dengue,-80.36,-4.85
dengue,-80.43,-4.85
dengue,-80.35,-4.80
dengue,-80.27,-4.79
dengue,-80.23,-4.79
dengue,-80.21,-4.75
dengue,-80.22,-4.75
dengue,-80.22,-4.79
dengue,-80.25,-4.75
dengue,-80.25,-4.75
dengue,-80.43,-4.85
dengue,-80.35,-4.93
dengue,-80.33,-4.89
dengue,-80.28,-4.89
dengue,-80.44,-5.14
dengue,-80.29,-4.93
dengue,-80.36,-4.89
dengue,-80.54,-4.90
dengue,-80.22,-4.87
dengue,-80.25,-4.95
